MonitoringLocationName,MonitoringLocationID,ActivityType,ActivityMediaName,ActivityStartDate,CharacteristicName,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType
Lake Ontario,17,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,27.1,mg/L,Actual
Lake Ontario,17,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,27.2,mg/L,Actual
Lake Ontario,17,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.53,mg/L,Actual
Lake Ontario,17,Sample-Routine,Surface Water,2023-04-14,pH,,8.27,None,Actual
Lake Huron,59,Sample-Routine,Surface Water,2022-09-17,pH,,8.3,None,Actual
Lake Huron,59,Sample-Routine,Surface Water,2022-09-17,Dissolved oxygen (DO),,9.23,mg/L,Actual
Lake Huron,59,Sample-Routine,Surface Water,2022-09-17,Chloride,Dissolved,7.49,mg/L,Actual
Lake Huron,59,Sample-Routine,Surface Water,2024-09-06,Dissolved oxygen (DO),,9.45,mg/L,Actual
Lake Huron,59,Sample-Routine,Surface Water,2024-09-06,Chloride,Dissolved,6.91,mg/L,Actual
Lake Huron,59,Sample-Routine,Surface Water,2024-09-06,pH,,8.18,None,Actual
Lake Erie,885,Sample-Routine,Surface Water,2022-08-19,Chloride,Dissolved,15.6,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2022-08-19,Dissolved oxygen (DO),,7.68,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2022-08-19,pH,,8.38,None,Actual
Lake Erie,885,Sample-Routine,Surface Water,2022-08-19,pH,,8.46,None,Actual
Lake Erie,885,Sample-Routine,Surface Water,2022-08-19,Dissolved oxygen (DO),,8.45,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2022-08-19,Chloride,Dissolved,15.6,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2023-05-16,Chloride,Dissolved,16.5,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2023-05-16,Dissolved oxygen (DO),,9.4,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2023-05-16,Chloride,Dissolved,16.6,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2023-05-16,Chloride,Dissolved,16.5,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2023-05-16,Dissolved oxygen (DO),,9.65,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2023-05-16,Dissolved oxygen (DO),,10.12,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2023-05-16,pH,,8.38,None,Actual
Lake Erie,885,Sample-Routine,Surface Water,2023-05-16,pH,,8.35,None,Actual
Lake Erie,885,Sample-Routine,Surface Water,2023-05-16,pH,,8.28,None,Actual
Lake Erie,885,Sample-Routine,Surface Water,2024-08-13,Dissolved oxygen (DO),,8.43,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2024-08-13,pH,,8.52,None,Actual
Lake Erie,885,Sample-Routine,Surface Water,2024-08-13,Dissolved oxygen (DO),,8.3,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2024-08-13,Chloride,Dissolved,14.9,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2024-08-13,Chloride,Dissolved,14.9,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2024-08-13,pH,,8.44,None,Actual
Lake Erie,885,Sample-Routine,Surface Water,2024-08-13,Chloride,Dissolved,15,mg/L,Actual
Lake Erie,885,Sample-Routine,Surface Water,2024-08-13,pH,,8.5,None,Actual
Lake Erie,885,Sample-Routine,Surface Water,2024-08-13,Dissolved oxygen (DO),,8.46,mg/L,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-09-15,pH,,8.21,None,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-09-15,Chloride,Dissolved,4.19,mg/L,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-06-03,Dissolved oxygen (DO),,9.95,mg/L,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-06-03,pH,,8.23,None,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-06-03,pH,,8.03,None,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-06-03,pH,,8.04,None,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-06-03,Dissolved oxygen (DO),,10.68,mg/L,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-06-03,Chloride,Dissolved,5.49,mg/L,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-06-03,Chloride,Dissolved,3.02,mg/L,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-06-03,Dissolved oxygen (DO),,10.6,mg/L,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-06-03,Chloride,Dissolved,5.57,mg/L,Actual
Lake Huron,68,Sample-Routine,Surface Water,2022-09-15,Dissolved oxygen (DO),,9.06,mg/L,Actual
Lake Huron,68,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,2.84,mg/L,Actual
Lake Huron,68,Sample-Routine,Surface Water,2024-09-05,pH,,8.1,None,Actual
Lake Huron,68,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,9.32,mg/L,Actual
Lake Superior,218,Sample-Routine,Surface Water,2024-06-12,pH,,8.18,None,Actual
Lake Superior,218,Sample-Routine,Surface Water,2024-06-12,Dissolved oxygen (DO),,10.41,mg/L,Actual
Lake Superior,218,Sample-Routine,Surface Water,2024-09-18,Dissolved oxygen (DO),,9.44,mg/L,Actual
Lake Superior,218,Sample-Routine,Surface Water,2024-09-18,Chloride,Dissolved,1.59,mg/L,Actual
Lake Superior,218,Sample-Routine,Surface Water,2024-09-18,pH,,7.99,None,Actual
Lake Superior,218,Sample-Routine,Surface Water,2024-06-12,Chloride,Dissolved,2.15,mg/L,Actual
Lake Ontario,6,Sample-Routine,Surface Water,2022-04-19,Dissolved oxygen (DO),,12.08,mg/L,Actual
Lake Ontario,6,Sample-Routine,Surface Water,2022-04-19,Chloride,Dissolved,24.1,mg/L,Actual
Lake Ontario,6,Sample-Routine,Surface Water,2022-04-19,pH,,8.22,None,Actual
Lake Ontario,6,Sample-Routine,Surface Water,2023-04-18,Chloride,Dissolved,26,mg/L,Actual
Lake Ontario,6,Sample-Routine,Surface Water,2023-04-18,pH,,8.28,None,Actual
Lake Ontario,6,Sample-Routine,Surface Water,2023-04-18,Dissolved oxygen (DO),,11.49,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,pH,,8.05,None,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23.6,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,pH,,8.1,None,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,pH,,8.24,None,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,10.45,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,10.48,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,pH,,8.32,None,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,Dissolved oxygen (DO),,11.6,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,pH,,8.15,None,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,Dissolved oxygen (DO),,11.8,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,pH,,8.68,None,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,10.35,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,pH,,8.17,None,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,pH,,8.17,None,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,pH,,8.02,None,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,Dissolved oxygen (DO),,11.69,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,Dissolved oxygen (DO),,11.71,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,Dissolved oxygen (DO),,11.82,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,10.93,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,pH,,8.22,None,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-04-25,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,12,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,11.69,mg/L,Actual
Lake Huron,73,Sample-Routine,Surface Water,2022-09-15,Dissolved oxygen (DO),,9.09,mg/L,Actual
Lake Huron,73,Sample-Routine,Surface Water,2022-06-04,Chloride,Dissolved,5.67,mg/L,Actual
Lake Huron,73,Sample-Routine,Surface Water,2022-09-15,Chloride,Dissolved,5.85,mg/L,Actual
Lake Huron,73,Sample-Routine,Surface Water,2022-06-04,pH,,7.97,None,Actual
Lake Huron,73,Sample-Routine,Surface Water,2022-06-04,Dissolved oxygen (DO),,11.41,mg/L,Actual
Lake Huron,73,Sample-Routine,Surface Water,2022-09-15,pH,,8.28,None,Actual
Lake Huron,73,Sample-Routine,Surface Water,2024-09-05,pH,,8.13,None,Actual
Lake Huron,73,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,4.93,mg/L,Actual
Lake Huron,73,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,9.17,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,Chloride,Dissolved,1.53,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Dissolved oxygen (DO),,10.52,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Dissolved oxygen (DO),,11.12,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,pH,,8.18,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Dissolved oxygen (DO),,11.11,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,Chloride,Dissolved,1.53,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,Chloride,Dissolved,1.53,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Chloride,Dissolved,1.55,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,Dissolved oxygen (DO),,11.95,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,pH,,7.84,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,Chloride,Dissolved,1.53,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,pH,,7.86,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Dissolved oxygen (DO),,11.67,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,pH,,8,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,pH,,8.02,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,pH,,8.07,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,Chloride,Dissolved,1.53,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,Dissolved oxygen (DO),,11.33,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,Dissolved oxygen (DO),,11.68,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Dissolved oxygen (DO),,9.96,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,Dissolved oxygen (DO),,11.75,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,pH,,7.71,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,pH,,8.39,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,pH,,7.77,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Dissolved oxygen (DO),,9.69,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,Dissolved oxygen (DO),,11.87,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Dissolved oxygen (DO),,10.89,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,pH,,8.1,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,pH,,8.14,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Chloride,Dissolved,1.55,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-06-15,pH,,8.1,None,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Chloride,Dissolved,1.55,mg/L,Actual
Lake Superior,113,Sample-Routine,Surface Water,2024-09-16,Chloride,Dissolved,1.56,mg/L,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,pH,,8.15,None,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,pH,,8.11,None,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,Chloride,Dissolved,18.9,mg/L,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,Dissolved oxygen (DO),,11.46,mg/L,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,Dissolved oxygen (DO),,11.34,mg/L,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,Chloride,Dissolved,17.9,mg/L,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,Chloride,Dissolved,18.8,mg/L,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,pH,,8.15,None,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,Chloride,Dissolved,20.5,mg/L,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,Dissolved oxygen (DO),,11.5,mg/L,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,pH,,8.15,None,Actual
Lake Ontario,90,Sample-Routine,Surface Water,2023-04-17,Dissolved oxygen (DO),,11.46,mg/L,Actual
Lake Huron,43,Sample-Routine,Surface Water,2022-09-18,Dissolved oxygen (DO),,8.92,mg/L,Actual
Lake Huron,43,Sample-Routine,Surface Water,2022-06-07,pH,,8.06,None,Actual
Lake Huron,43,Sample-Routine,Surface Water,2022-06-07,Dissolved oxygen (DO),,11.67,mg/L,Actual
Lake Huron,43,Sample-Routine,Surface Water,2022-06-07,Chloride,Dissolved,7.46,mg/L,Actual
Lake Huron,43,Sample-Routine,Surface Water,2022-09-18,Chloride,Dissolved,7.66,mg/L,Actual
Lake Huron,43,Sample-Routine,Surface Water,2022-09-18,pH,,8.35,None,Actual
Lake Huron,43,Sample-Routine,Surface Water,2024-08-29,Dissolved oxygen (DO),,9.15,mg/L,Actual
Lake Huron,43,Sample-Routine,Surface Water,2024-08-29,pH,,8.34,None,Actual
Lake Huron,43,Sample-Routine,Surface Water,2024-08-29,Chloride,Dissolved,7.61,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,10.75,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,pH,,8,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,pH,,8.01,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,pH,,8.31,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,11.16,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.71,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.72,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,pH,,8.09,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.68,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.71,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.91,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.76,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,pH,,8.14,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,10.2,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,10.79,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,10.45,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,pH,,8.01,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.97,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,pH,,8.41,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,11.43,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,9.92,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,pH,,8.09,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,pH,,7.88,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.64,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,pH,,7.88,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.62,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,11.34,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,pH,,7.89,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Chloride,Dissolved,7.66,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,10.89,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.71,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,8.88,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2022-09-13,Dissolved oxygen (DO),,10.77,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,9.92,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,8.05,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,pH,,8.28,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.89,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,8.73,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,pH,,7.96,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,10.01,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,pH,,8.14,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.88,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,pH,,7.91,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.9,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,pH,,8.08,None,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,9.88,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,9.7,mg/L,Actual
Georgian Bay,4,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.9,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-09-21,Dissolved oxygen (DO),,8.82,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-09-21,Dissolved oxygen (DO),,8.77,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-09-21,Chloride,Dissolved,8.08,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-05-30,pH,,8.22,None,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-05-30,Dissolved oxygen (DO),,9.89,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-09-21,pH,,8.33,None,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-05-30,Dissolved oxygen (DO),,11.1,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-09-21,pH,,8.33,None,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-05-30,Chloride,Dissolved,8.02,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-09-21,Chloride,Dissolved,8.05,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-05-30,Chloride,Dissolved,8.06,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2022-05-30,pH,,8.16,None,Actual
Lake Huron,1,Sample-Routine,Surface Water,2024-08-26,Chloride,Dissolved,8.11,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2024-08-26,Dissolved oxygen (DO),,8.61,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2024-08-26,pH,,8.39,None,Actual
Lake Huron,1,Sample-Routine,Surface Water,2024-08-26,Chloride,Dissolved,8.06,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2024-08-26,Dissolved oxygen (DO),,8.7,mg/L,Actual
Lake Huron,1,Sample-Routine,Surface Water,2024-08-26,pH,,8.33,None,Actual
Lake Huron,47,Sample-Routine,Surface Water,2022-09-17,pH,,8.36,None,Actual
Lake Huron,47,Sample-Routine,Surface Water,2022-09-17,Chloride,Dissolved,7.41,mg/L,Actual
Lake Huron,47,Sample-Routine,Surface Water,2022-09-17,Dissolved oxygen (DO),,9.16,mg/L,Actual
Lake Huron,47,Sample-Routine,Surface Water,2024-09-04,Chloride,Dissolved,7.53,mg/L,Actual
Lake Huron,47,Sample-Routine,Surface Water,2024-09-04,Dissolved oxygen (DO),,9.49,mg/L,Actual
Lake Huron,47,Sample-Routine,Surface Water,2024-09-04,pH,,8.39,None,Actual
Lake Ontario,87,Sample-Routine,Surface Water,2022-04-24,Dissolved oxygen (DO),,11.44,mg/L,Actual
Lake Ontario,87,Sample-Routine,Surface Water,2022-04-24,Chloride,Dissolved,22.9,mg/L,Actual
Lake Ontario,87,Sample-Routine,Surface Water,2022-04-24,pH,,8.15,None,Actual
Lake Ontario,87,Sample-Routine,Surface Water,2023-04-15,Chloride,Dissolved,23.9,mg/L,Actual
Lake Ontario,87,Sample-Routine,Surface Water,2023-04-15,pH,,8.2,None,Actual
Lake Ontario,87,Sample-Routine,Surface Water,2023-04-15,Dissolved oxygen (DO),,11.1,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.4,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,pH,,8.13,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,pH,,8.16,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,pH,,8.16,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,pH,,8.15,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,pH,,8.76,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,pH,,8.24,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.76,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,pH,,8.21,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.9,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,24.3,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,pH,,8.77,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,pH,,8.21,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.28,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,pH,,8.73,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,pH,,8.13,None,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,12.39,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,11.54,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,10.68,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.54,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.4,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,9.91,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,11.74,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.27,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,9.45,mg/L,Actual
Lake Ontario,33,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.46,mg/L,Actual
